,total_votes,per_dem,per_gop,state_abbr,county_name,total_pop,Alabama,Alabama_CountyPopulation,Alabama_Votes,Alabama_gop,Alabama_dem,Arkansas,Arkansas_Votes,Arizona,Arizona_Votes,California,California_Votes
2862,75172,0.684151014,0.264393657,VA,Norfolk city,"238,005",,,,,,,,,,,
2863,6134,0.530648843,0.437887186,VA,Northampton County,"12,282",,,,,,,,,,,
2864,8176,0.346135029,0.622431507,VA,Northumberland County,"11,839",,,,,,,,,,,
2865,1456,0.263049451,0.701236264,VA,Norton city,"3,687",,,,,,,,,,,
2866,6717,0.421170165,0.552627661,VA,Nottoway County,"15,642",,,,,,,,,,,
2867,17157,0.347088652,0.612636242,VA,Orange County,"36,254",,,,,,,,,,,
2868,10663,0.235768545,0.733752227,VA,Page County,"23,709",,,,,,,,,,,
2869,8489,0.208269525,0.760278007,VA,Patrick County,"17,608",,,,,,,,,,,
2870,13717,0.875191368,0.105562441,VA,Petersburg city,"33,458",,,,,,,,,,,
2871,31687,0.290182094,0.686148894,VA,Pittsylvania County,"60,501",,,,,,,,,,,
2872,7114,0.224768063,0.715350014,VA,Poquoson city,"12,460",,,,,,,,,,,
2873,43000,0.661906977,0.297046512,VA,Portsmouth city,"97,915",,,,,,,,,,,
2874,16794,0.241574372,0.707097773,VA,Powhatan County,"30,333",,,,,,,,,,,
2875,9113,0.503676067,0.449796993,VA,Prince Edward County,"21,849",,,,,,,,,,,
2876,16140,0.397707559,0.567348203,VA,Prince George County,"43,010",,,,,,,,,,,
2877,144854,0.573632761,0.373237881,VA,Prince William County,"482,204",,,,,,,,,,,
2878,15112,0.275939651,0.68250397,VA,Pulaski County,"33,800",,,,,,,,,,,
2879,6032,0.484582228,0.437168435,VA,Radford city,"16,070",,,,,,,,,,,
2880,4444,0.391764176,0.569756976,VA,Rappahannock County,"7,348",,,,,,,,,,,
2881,3651,0.368940016,0.606135305,VA,Richmond County,"8,923",,,,,,,,,,,
2882,94724,0.787973481,0.150479287,VA,Richmond city,"226,610",,,,,,,,,,,
2883,50149,0.334742467,0.615306387,VA,Roanoke County,"96,929",,,,,,,,,,,
2884,41728,0.560846434,0.384513995,VA,Roanoke city,"100,011",,,,,,,,,,,
2885,10685,0.328123538,0.624333177,VA,Rockbridge County,"22,650",,,,,,,,,,,
2886,36536,0.25621305,0.691619225,VA,Rockingham County,"83,757",,,,,,,,,,,
2887,12195,0.190897909,0.780319803,VA,Russell County,"25,781",,,,,,,,,,,
2888,12129,0.347266881,0.595679776,VA,Salem city,"25,346",,,,,,,,,,,
2889,10055,0.1570363,0.819691696,VA,Scott County,"21,576",,,,,,,,,,,
2890,20335,0.259109909,0.69230391,VA,Shenandoah County,"44,186",,,,,,,,,,,
2891,12825,0.20748538,0.76,VA,Smyth County,"29,800",,,,,,,,,,,
2892,8872,0.405207394,0.56751578,VA,Southampton County,"17,996",,,,,,,,,,,
2893,62083,0.38986518,0.55762447,VA,Spotsylvania County,"140,032",,,,,,,,,,,
2894,65350,0.426610559,0.517827085,VA,Stafford County,"156,927",,,,,,,,,,,
2895,11144,0.478194544,0.460247667,VA,Staunton city,"25,750",,,,,,,,,,,
2896,41929,0.54883255,0.410360371,VA,Suffolk city,"94,324",,,,,,,,,,,
2897,3976,0.520372233,0.448943662,VA,Surry County,"6,561",,,,,,,,,,,
2898,5036,0.570691025,0.408061954,VA,Sussex County,"10,829",,,,,,,,,,,
2899,18495,0.156528792,0.819680995,VA,Tazewell County,"40,429",,,,,,,,,,,
2900,171876,0.446507948,0.490987689,VA,Virginia Beach city,"459,470",,,,,,,,,,,
2901,17791,0.290315328,0.661120791,VA,Warren County,"40,727",,,,,,,,,,,
2902,25715,0.215749563,0.750884698,VA,Washington County,"53,935",,,,,,,,,,,
2903,9114,0.41277156,0.526442835,VA,Waynesboro city,"22,196",,,,,,,,,,,
2904,8291,0.449041129,0.522373658,VA,Westmoreland County,"18,477",,,,,,,,,,,
2905,7534,0.690071675,0.254977436,VA,Williamsburg city,"15,425",,,,,,,,,,,
2906,10574,0.48808398,0.452619633,VA,Winchester city,"28,120",,,,,,,,,,,
2907,14991,0.179240878,0.799346274,VA,Wise County,"36,130",,,,,,,,,,,
2908,13250,0.208679245,0.758037736,VA,Wythe County,"28,290",,,,,,,,,,,
2909,34062,0.381334038,0.552609947,VA,York County,"70,045",,,,,,,,,,,
2910,17592,0.637619372,0.301102774,VT,Addison County,"37,363",,,,,,,,,,,
2911,16345,0.583603548,0.362496176,VT,Bennington County,"37,347",,,,,,,,,,,
2912,12966,0.497069258,0.426731451,VT,Caledonia County,"30,233",,,,,,,,,,,
2913,77263,0.704904029,0.236827459,VT,Chittenden County,"168,323",,,,,,,,,,,
2914,2706,0.376570584,0.55654102,VT,Essex County,"5,920",,,,,,,,,,,
2915,19373,0.482682083,0.451762763,VT,Franklin County,"49,946",,,,,,,,,,,
2916,3778,0.554261514,0.393594494,VT,Grand Isle County,"7,293",,,,,,,,,,,
2917,11641,0.622025599,0.306674684,VT,Lamoille County,"25,945",,,,,,,,,,,
2918,13464,0.558674985,0.371137849,VT,Orange County,"29,277",,,,,,,,,,,
2919,10988,0.471514379,0.469421187,VT,Orleans County,"27,393",,,,,,,,,,,
2920,27660,0.492733189,0.450867679,VT,Rutland County,"60,572",,,,,,,,,,,
2921,28654,0.648914637,0.278948838,VT,Washington County,"59,807",,,,,,,,,,,
2922,21151,0.677982129,0.258238381,VT,Windham County,"45,905",,,,,,,,,,,
2923,27832,0.63035355,0.309140558,VT,Windsor County,"57,753",,,,,,,,,,,
2924,4081,0.273952463,0.671404068,WA,Adams County,"20,613",,,,,,,,,,,
2925,9684,0.321974391,0.58983891,WA,Asotin County,"22,285",,,,,,,,,,,
2926,76907,0.327317409,0.592845905,WA,Benton County,"206,873",,,,,,,,,,,
2927,27415,0.392850629,0.54969907,WA,Chelan County,"79,074",,,,,,,,,,,
2928,32985,0.459420949,0.475519175,WA,Clallam County,"77,155",,,,,,,,,,,
2929,195784,0.463250317,0.462703796,WA,Clark County,"503,311",,,,,,,,,,,
2930,2171,0.24090281,0.686780286,WA,Columbia County,"3,952",,,,,,,,,,,
2931,45485,0.392261185,0.529097505,WA,Cowlitz County,"110,730",,,,,,,,,,,
2932,11467,0.313944362,0.628586378,WA,Douglas County,"42,938",,,,,,,,,,,
2933,3560,0.306460674,0.611797753,WA,Ferry County,"7,178",,,,,,,,,,,
2934,20584,0.380829771,0.551787796,WA,Franklin County,"96,749",,,,,,,,,,,
2935,1232,0.224025974,0.68262987,WA,Garfield County,"2,286",,,,,,,,,,,
2936,28260,0.27487615,0.653998585,WA,Grant County,"99,123",,,,,,,,,,,
2937,26736,0.425568522,0.496297127,WA,Grays Harbor County,"75,636",,,,,,,,,,,
2938,42425,0.489475545,0.430383029,WA,Island County,"86,857",,,,,,,,,,,
2939,20100,0.624676617,0.297810945,WA,Jefferson County,"32,977",,,,,,,,,,,
2940,910823,0.721489247,0.217145373,WA,King County,"2,269,675",,,,,,,,,,,
2941,118625,0.510524763,0.394200211,WA,Kitsap County,"275,611",,,,,,,,,,,
2942,18334,0.392167558,0.536980473,WA,Kittitas County,"44,337",,,,,,,,,,,
2943,9859,0.383507455,0.546708591,WA,Klickitat County,"22,735",,,,,,,,,,,
2944,24995,0.2894979,0.65105021,WA,Lewis County,"82,149",,,,,,,,,,,
2945,5692,0.217498243,0.71943078,WA,Lincoln County,"10,876",,,,,,,,,,,
2946,27767,0.427557892,0.487593186,WA,Mason County,"65,726",,,,,,,,,,,
2947,10893,0.365372257,0.578812081,WA,Okanogan County,"42,104",,,,,,,,,,,
2948,10667,0.430955283,0.500421862,WA,Pacific County,"23,365",,,,,,,,,,,
2949,6788,0.284619918,0.642899234,WA,Pend Oreille County,"13,401",,,,,,,,,,,
2950,322592,0.496931108,0.421727755,WA,Pierce County,"921,130",,,,,,,,,,,
2951,10589,0.666068562,0.250354141,WA,San Juan County,"17,788",,,,,,,,,,,
2952,54831,0.475570389,0.443727089,WA,Skagit County,"129,523",,,,,,,,,,,
2953,5587,0.395024163,0.520851978,WA,Skamania County,"12,036",,,,,,,,,,,
2954,309496,0.54263383,0.376201954,WA,Snohomish County,"827,957",,,,,,,,,,,
2955,208081,0.416136024,0.499065268,WA,Spokane County,"539,339",,,,,,,,,,,
2956,16438,0.264509064,0.67277041,WA,Stevens County,"46,445",,,,,,,,,,,
2957,122301,0.53159827,0.377911873,WA,Thurston County,"294,793",,,,,,,,,,,
2958,2333,0.353193313,0.569224175,WA,Wahkiakum County,"4,422",,,,,,,,,,,
2959,19718,0.382898874,0.546455016,WA,Walla Walla County,"62,584",,,,,,,,,,,
2960,108223,0.548885172,0.371889524,WA,Whatcom County,"226,847",,,,,,,,,,,
2961,12128,0.455227573,0.450362797,WA,Whitman County,"47,973",,,,,,,,,,,
2962,72306,0.393936879,0.547575582,WA,Yakima County,"256,728",,,,,,,,,,,
2963,10107,0.373998219,0.591965964,WI,Adams County,"20,654",,,,,,,,,,,
2964,7926,0.521826899,0.432500631,WI,Ashland County,"16,027",,,,,,,,,,,
2965,22514,0.350048858,0.603846496,WI,Barron County,"46,711",,,,,,,,,,,
2966,9491,0.521862817,0.434622274,WI,Bayfield County,"16,220",,,,,,,,,,,
2967,127497,0.418503965,0.527008479,WI,Brown County,"268,740",,,,,,,,,,,
2968,6921,0.365698598,0.585031065,WI,Buffalo County,"13,317",,,,,,,,,,,
2969,8719,0.338112169,0.620713385,WI,Burnett County,"16,526",,,,,,,,,,,
2970,26429,0.364523819,0.580612206,WI,Calumet County,"52,442",,,,,,,,,,,
2971,31471,0.377331512,0.569158908,WI,Chippewa County,"66,297",,,,,,,,,,,
2972,13548,0.311854148,0.638101565,WI,Clark County,"34,659",,,,,,,,,,,
2973,29287,0.461808994,0.483490969,WI,Columbia County,"58,490",,,,,,,,,,,
2974,7678,0.446209951,0.500651211,WI,Crawford County,"16,113",,,,,,,,,,,
2975,304729,0.713768627,0.233879939,WI,Dane County,"561,504",,,,,,,,,,,
2976,42818,0.326217946,0.622238311,WI,Dodge County,"89,396",,,,,,,,,,,
2977,17398,0.461317393,0.493390045,WI,Door County,"30,066",,,,,,,,,,,
